Дата,Эффективное энергопотребление,Ожидаемое энергопотребление,Разница в энергопотреблении (эффективная-ожидаемая),Интервал прогноза низкий,Интервал прогноза высокий,Набор данных обучения или прогнозирования,Эффективное скользящее среднее энергопотребления,Интервал прогноза - низкое скользящее среднее,Интервал прогноза с высоким скользящим средним
2020-02-04,3850871.18949999,3823488.98006543,27382.2094345572,3595895.27620292,4051628.03667357,t,,,
2020-02-05,3772506.65700014,3783993.77794304,-11487.1209429018,3550242.28645414,4011410.15957013,t,,,
2020-02-13,3820365.84874335,3814657.19913654,5708.64960680576,3592066.48962834,4032665.03982845,t,,,
2020-02-14,3739154.95197298,3757581.19665603,-18426.2446830492,3550445.25152424,3972679.89117261,t,,,
2020-02-20,3684580.39886029,3751921.25719678,-67340.8583364901,3529518.85050518,3987070.26032527,t,,,
2020-02-21,3624891.38450662,3704314.28374856,-79422.8992419397,3487622.75076703,3912541.5281867,t,,,
2020-02-23,2864399.21650006,2827472.26693173,36926.949568335,2624498.62845115,3053005.74061287,t,,,
2020-03-06,3628914.65050004,3678611.60939644,-49696.9588964013,3464430.3169965,3918443.16755567,t,,,
2020-03-07,3135427.82750005,3081486.22681504,53941.6006850097,2867177.0735417,3326214.53130925,t,,,
2020-03-08,2906738.50749996,2857364.05147622,49374.4560237424,2633073.63089804,3089760.97431247,t,,,
2020-03-16,3527689.03522372,3393188.17092752,134500.864296197,3165556.78837188,3632691.02947427,t,,,
2020-03-17,3488232.14999996,3502551.88686952,-14319.7368695647,3288454.62792478,3722060.91048536,t,,,
2020-03-20,3349895.67600003,3378774.49540537,-28878.8194053392,3149369.10964083,3607436.34271348,t,,,
2020-03-21,3115838.52300002,3027159.07230498,88679.4506950374,2801377.35780765,3254576.94972601,t,,,
2020-03-22,2913769.6780001,2645131.87732492,268637.800675171,2416224.98966886,2869573.03207877,t,,,
2020-03-28,2880007.82086096,2871581.04438493,8426.77647603443,2642605.88909434,3103467.98484282,t,,,
2020-03-30,3327961.0108356,3510200.78830982,-182239.777474215,3298110.41936235,3729569.86239407,t,,,
2020-04-08,3258726.6674999,3262643.56812413,-3916.90062422026,3052063.17328562,3491985.49860872,t,,,
2020-04-10,2852842.66550004,2484775.98938736,368066.676112679,2254007.76923027,2705776.17898777,t,,,
2020-04-13,2827956.06000018,2454559.71007645,373396.34992373,2242965.26899885,2668752.67079407,t,,,
2020-04-14,3238402.7139258,3249338.58889456,-10935.8749687602,3030610.07795861,3478117.30165597,t,,,
2020-04-15,3253913.68446285,3253879.94708374,33.7373791127466,3034970.68453492,3469875.65738156,t,,,
2020-04-16,3270785.19643268,3276377.14967932,-5591.95324663958,3052435.35259798,3506617.73422409,t,,,
2020-04-22,3242509.75415877,3362378.90871533,-119869.154556568,3156213.46480814,3611829.58556177,t,,,
2020-04-23,3255191.53199992,3368609.52176616,-113417.989766236,3147027.72372188,3586803.48492763,t,,,
2020-05-02,2967319.20899987,2966675.00358719,644.205412684474,2741037.78702633,3195717.8942078,t,,,
2020-05-09,3013233.49550013,2938312.90944557,74920.5860545565,2721273.57675207,3160213.57100986,t,,,
2020-05-13,3590780.161,3775623.10428237,-184842.943282379,3545018.64537285,3989910.28374978,t,,,
2020-05-14,3585817.82450008,3794050.5048376,-208232.680337527,3570104.42414084,4013640.49258593,t,,,
2020-05-16,3063902.64650007,2962398.48711379,101504.159386282,2746541.34913489,3192339.76381509,t,,,
2020-05-22,3403978.47149993,3796033.83621164,-392055.364711707,3559497.74736795,4013745.15300411,t,,,
2020-05-27,3499256.56499997,3560408.68710195,-61152.1221019858,3333651.26390222,3758022.73952094,t,,,
2020-06-04,3611828.56645963,3731301.73719544,-119473.170735813,3491375.65318412,3960154.23854186,t,,,
2020-06-05,3529502.23187131,3663303.44745249,-133801.215581188,3446349.55996399,3883907.4938759,t,,,
2020-06-07,2841585.48366565,2794569.05385557,47016.4298100765,2551626.7671828,3031009.02681331,t,,,
2020-06-08,3470921.87321128,3593224.08112346,-122302.207912178,3382770.87901281,3817526.47314585,t,,,
2020-06-09,3553905.17083675,3723230.09551149,-169324.924674738,3502065.90209144,3953110.6939675,t,,,
2020-06-11,3583746.5355088,3676816.1302229,-93069.5947140958,3462858.59175328,3896782.78603663,t,,,
2020-06-14,2860463.25184331,2795352.98198888,65110.2698544273,2572688.16238612,3024446.14423978,t,,,
2020-06-15,3515133.18363089,3637145.48801522,-122012.304384326,3418243.81245182,3847430.99086149,t,,,
2020-06-19,3509923.60649988,3609002.73513559,-99079.1286357129,3381374.21138938,3821627.93628398,t,,,
2020-06-24,3712876.66950003,3804878.19706537,-92001.5275653396,3573781.42783772,4021803.91430066,t,,,
2020-06-29,3630160.87499997,3510442.31998101,119718.555018955,3283990.29898207,3724811.62482046,t,,,
2020-06-30,3648201.77172573,3585641.14820954,62560.6235161871,3347459.21868219,3808323.36814565,t,,,
2020-07-01,3819335.50799988,3779993.78503114,39341.7229687464,3554790.1333811,3995999.21930302,t,,,
2020-07-04,3156746.38599999,3001705.51877736,155040.867222636,2783676.53774074,3215041.22824229,t,,,
2020-07-05,2989814.46249997,2933654.76113338,56159.7013665829,2718041.5499362,3160158.40119958,t,,,
2020-07-07,3524468.91149996,3468827.30312808,55641.6083718743,3234919.36359954,3672776.44033168,t,,,
2020-07-17,3513699.05399999,3579317.06222103,-65618.0082210423,3362347.93566004,3810159.29455714,t,,,
2020-07-20,3617481.14700005,3764295.67397145,-146814.526971395,3543550.80645932,3981042.31363064,t,,,
2020-07-23,3665815.31500005,3739756.73112458,-73941.4161245278,3517214.30129729,3951676.30854124,t,,,
2020-07-26,3001987.90597355,2922422.1146778,79565.7912957515,2692693.19000651,3136404.23600073,t,,,
2020-07-27,3734316.32427662,3823401.27781156,-89084.9535349356,3589720.48042371,4042498.32701501,t,,,
2020-07-28,3870046.21950002,3951948.45652738,-81902.2370273643,3720526.30363343,4176100.76862914,t,,,
2020-08-01,3295007.72450011,2887342.11913648,407665.605363632,2659912.68143227,3122367.66496151,t,,,
2020-08-04,3583629.88399997,3599117.25785454,-15487.3738545715,3365362.97245596,3821149.29899524,t,,,
2020-08-06,3662095.694375,3676743.71307049,-14648.0186954867,3447583.98880239,3902180.5024711,t,,,
2020-08-07,3740779.53100001,3794187.82475939,-53408.2937593758,3581059.52823522,4031336.02926119,t,,,
2020-08-08,3401560.06950003,3362039.40125254,39520.6682474879,3125850.11697496,3563195.87918358,t,,,
2020-08-10,3954799.921,4041374.19274757,-86574.2717475719,3822882.38130237,4269771.0721304,t,,,
2020-08-13,4099694.90149998,4111112.77114607,-11417.8696460831,3890628.20739087,4329225.9239003,t,,,
2020-08-14,3966676.81799994,3859733.69702499,106943.120974946,3647715.12508733,4078563.4095051,t,,,
2020-08-15,3426358.93500009,3298952.60613824,127406.328861849,3082750.17125844,3504359.10349941,t,,,
2020-08-17,3861617.973,3761771.45443588,99846.5185641232,3517304.71838176,3990126.77210068,t,,,
2020-08-20,4023427.61599999,4103238.34951269,-79810.7335126991,3877413.92435181,4334122.26230882,t,,,
2020-08-21,4042786.24249998,4079135.1806505,-36348.9381505218,3871444.82998857,4304774.61506749,t,,,
2020-08-24,3678149.89500006,3642532.88750835,35617.0074917036,3425913.8053133,3872696.92227479,t,,,
2020-08-26,3816537.61700004,3935317.85938518,-118780.242385144,3693185.10316504,4154429.48133483,t,,,
2020-08-27,3700759.71449998,3747605.67121591,-46845.9567159335,3515205.35851979,3962790.69306586,t,,,
2020-08-28,3681257.00800002,3754085.0021503,-72827.9941502716,3534043.12748452,3975681.51457837,t,,,
2020-08-31,3550975.29149994,3608388.23337799,-57412.9418780506,3403172.05184078,3830958.51373191,t,,,
2020-09-01,3619519.89049999,3704394.21263026,-84874.3221302633,3483610.66488494,3921797.60859873,t,,,
2020-09-03,3599619.49100004,3656306.25312412,-56686.7621240797,3431241.09757555,3871280.81192946,t,,,
2020-09-12,3266031.19500001,3214436.21940094,51594.9755990738,2992252.10971408,3437353.78193924,t,,,
2020-09-15,3892154.82350005,3927844.13560196,-35689.312101909,3699961.14378693,4139290.2157265,t,,,
2020-09-16,3885466.39749995,3871522.21585542,13944.181644537,3649023.19445631,4091579.46378151,t,,,
2020-09-23,3769162.88950009,3746405.71331491,22757.17618518,3517837.56464354,3970647.52890778,t,,,
2020-09-26,3227039.92749998,3128160.65842617,98879.2690738104,2894609.43306853,3355074.49420799,t,,,
2020-09-27,2954475.66100011,2794425.99383181,160049.667168306,2561935.87814322,3017944.76370619,t,,,
2020-09-29,3677681.21149995,3692109.11098667,-14427.8994867224,3464644.63526898,3900984.29920649,t,,,
2020-10-01,3705669.99400007,3629461.70914758,76208.2848524889,3399652.71904357,3850002.7034975,t,,,
2020-10-03,3205318.39900001,3084358.3056709,120960.093329109,2863230.0408005,3312661.36012631,t,,,
2020-10-04,2935668.98599999,2736219.88027356,199449.105726435,2506688.35301482,2949423.54031618,t,,,
2020-10-05,3627399.50250004,3631615.87701,-4216.37450995622,3417421.26797853,3867172.14191632,t,,,
2020-10-12,3645032.67734002,3693758.37559692,-48725.6982568987,3466475.14594335,3911420.16275676,t,,,
2020-10-13,3633311.56516086,3712639.57539705,-79328.0102361916,3489197.00455345,3927822.89011929,t,,,
2020-10-17,3200869.52887741,3200528.50670789,341.022169515491,2984182.61642467,3410360.81181872,t,,,
2020-10-23,3813202.79250006,3719382.8715668,93819.9209332587,3507751.95694698,3967238.58623566,t,,,
2020-10-24,3270198.56899999,3106799.89630448,163398.672695516,2887907.73444579,3329467.03939889,t,,,
2020-10-26,3708805.40359251,3736669.11635019,-27863.7127576731,3514112.38279394,3952169.37065555,t,,,
2020-10-27,3663880.50400001,3752564.79695617,-88684.2929561636,3512472.33164178,3985580.84785857,t,,,
2020-10-29,3788037.3065,3729424.7370179,58612.569482103,3515590.14138461,3951981.98414631,t,,,
2020-10-30,3695917.95913587,3651168.15541272,44749.8037231551,3425140.15887527,3879254.4677891,t,,,
2020-11-02,3730916.48900002,3709902.46920895,21014.0197910727,3491843.09699925,3937717.91750637,t,,,
2020-11-03,3714181.40199996,3789942.66675094,-75761.2647509808,3585289.08210547,4017612.08469494,t,,,
2020-11-04,3700683.13330002,3791161.16738666,-90478.034086646,3544626.42490243,4020779.56767709,t,,,
2020-11-06,3606955.15650013,3703044.63182343,-96089.4753232924,3482946.46591308,3901019.68548472,t,,,
2020-11-13,3606840.73149996,3708946.04453105,-102105.313031091,3501219.16143898,3923456.26224598,t,,,
2020-11-20,3679594.12400008,3757106.57747564,-77512.453475554,3530614.07720619,3965215.48741301,t,,,
2020-11-22,3001043.20036719,2920190.11127767,80853.0890895175,2697920.04070423,3147240.80788879,t,,,
2020-11-23,3615078.42096986,3718432.61048365,-103354.189513787,3495417.71655073,3917617.37577838,t,,,
2020-11-24,3654028.20450001,3759002.08267986,-104973.878179857,3552987.96374184,3985224.96922195,t,,,
2020-11-27,3640601.51500002,3742887.55893513,-102286.043935111,3517254.27067129,3967590.85778711,t,,,
2020-11-28,3214557.48550007,3238161.25830139,-23603.772801321,2997717.22638045,3457749.77715922,t,,,
2020-11-29,3019709.86899994,2958974.1314078,60735.7375921351,2756594.49325191,3179811.74369421,t,,,
2020-12-02,3782699.40899997,3829932.61433217,-47233.2053322024,3610957.10770009,4035124.21096018,t,,,
2020-12-05,3284409.43999994,3243086.52353176,41322.9164681798,3030981.78603105,3451606.03334919,t,,,
2020-12-12,3377047.30550003,3233625.99406003,143421.311440007,3009353.13551516,3441560.77756262,t,,,
2020-12-15,3871203.15750004,3801005.58142552,70197.5760745183,3571988.37843133,4026545.34877105,t,,,
2020-12-16,3777854.35450007,3756868.28048656,20986.0740135191,3526087.21724296,3988477.38292579,t,,,
2020-12-18,3593443.56300007,3731171.05998993,-137727.496989857,3515928.48864874,3952623.67496475,t,,,
2020-12-19,3173036.06249992,2957194.58191674,215841.480583181,2733170.75182643,3185393.76669792,t,,,
2020-12-22,3464304.83850002,3452172.68399869,12132.1545013268,3225266.07527767,3676142.58769423,t,,,
2020-12-23,3412632.03049999,3496026.23356721,-83394.203067218,3280858.55331829,3728334.91443273,t,,,
2021-01-03,3085718.39999994,2989578.28539717,96140.1146027655,2774650.70627712,3222509.37530071,t,,,
2021-01-05,3845804.60599996,3848933.74921735,-3129.14321738388,3619442.67056157,4050251.94575502,t,,,
2021-01-06,3808082.74250001,3848328.04791667,-40245.3054166585,3607504.8963426,4063142.53906525,t,,,
2021-01-09,3252806.06149995,3266744.73059363,-13938.6690936857,3066010.94210684,3507935.71894409,t,,,
2021-01-10,3129294.94250012,2957973.16147361,171321.781026505,2726406.08149888,3185336.92272062,t,,,
2021-01-13,3743152.65200006,3782624.86784249,-39472.2158424272,3566412.06785467,4008670.3867698,t,,,
2021-01-14,3814043.96999999,3836001.41673907,-21957.4467390864,3604781.89250322,4058382.26342571,t,,,
2021-01-19,3728022.89800003,3796143.69170981,-68120.7937097787,3580763.17845784,4027936.48305471,t,,,
2021-01-24,2979265.66299994,2903064.33129416,76201.3317057737,2674680.42934332,3129743.75088265,t,,,
2021-01-27,3772101.79900002,3841652.04327436,-69550.2442743476,3621431.67998118,4061969.52342393,t,,,
2021-02-01,3661361.11249998,3712119.21466937,-50758.1021693866,3479807.34808456,3924104.52412658,t,,,
2021-02-06,3078614.39250002,3210545.00941361,-131930.616913581,2992306.45886868,3423256.9829158,t,,,
2021-02-07,2914861.51949993,2918293.82439781,-3432.30489788158,2692701.56842917,3141059.17170975,t,,,
2021-02-08,3650724.80250009,3769533.42479825,-118808.622298158,3542998.1732016,3998927.94675013,t,,,
2021-02-09,3711848.87799992,3817430.80750329,-105581.929503371,3593674.97339339,4032375.08205376,t,,,
2021-02-12,3775300.79150009,3851602.59032666,-76301.7988265706,3621977.73845573,4080173.55792745,t,,,
2021-02-22,3376308.51792466,3544431.62082641,-168123.102901753,3331040.74629369,3752804.94503382,t,,,
2021-02-24,3414969.43004655,3595215.84665897,-180246.416612413,3369311.94425488,3810512.98047944,t,,,
2021-02-25,3403313.51623338,3593073.59005808,-189760.073824697,3368046.72048928,3827825.96289298,t,,,
2021-02-28,2799963.81161935,2835770.46470161,-35806.6530822623,2626001.43211457,3050145.15690915,t,,,
2021-03-02,3450441.84620354,3668017.64997607,-217575.803772529,3460099.58495936,3887315.48931807,t,,,
2021-03-03,3505889.57106563,3732679.47458692,-226789.903521294,3507258.51001315,3953451.79042707,t,,,
2021-03-11,3518976.84056322,3764371.90141251,-245395.060849282,3542147.15255555,3982478.02221613,t,,,
2021-03-12,3411941.39130269,3616396.84226209,-204455.450959393,3378962.07663712,3830845.08696521,t,,,
2021-03-14,2892987.92265373,2901775.28328447,-8787.360630746,2680754.78216923,3146844.45285259,t,,,
2021-03-18,3573489.96399169,3741343.64768315,-167853.683691461,3521195.64214117,3961737.02416321,t,,,
2021-03-19,3568700.66060869,3698919.54509615,-130218.884487459,3472429.89110992,3920664.49896781,t,,,
2021-03-23,3478970.64167295,3633777.20360149,-154806.56192854,3413882.40452293,3863485.3523078,t,,,
2021-03-24,3445828.00933618,3604174.82066111,-158346.811324937,3375206.54500037,3819435.84312268,t,,,
2021-03-27,3101087.65825377,2938333.52377449,162754.134479283,2726165.09438663,3177505.75521206,t,,,
2021-03-30,3335632.3780206,3446917.05669356,-111284.67867296,3228697.17157458,3662782.648288,t,,,
2021-03-31,3362198.71948036,3479589.80549742,-117391.086017062,3259610.01907224,3697534.76728239,t,,,
2021-04-02,2835659.91647508,2695933.19330162,139726.72317346,2470962.27508033,2909366.24361412,t,,,
2021-04-04,2730457.51337153,2482770.87496807,247686.638403462,2259264.92641598,2708257.65116732,t,,,
2021-04-07,3472429.41021495,3576457.46929109,-104028.059076144,3377414.89632952,3801173.33928931,t,,,
2021-04-10,2929489.95918752,2897739.61718237,31750.342005156,2680021.15189226,3108979.65232941,t,,,
2021-04-12,3420561.61706398,3634321.40467375,-213759.787609767,3396258.82004501,3860832.90433547,t,,,
2021-04-15,3464681.08356962,3682454.30563513,-217773.222065507,3448985.52795807,3894083.22971808,t,,,
2021-04-20,3363534.00577094,3558511.49197955,-194977.486208609,3344730.65226608,3778236.74934252,t,,,
2021-04-25,2779184.40628229,2619619.1388517,159565.267430592,2373556.07192325,2869482.61859572,t,,,
2021-04-27,3344282.36314591,3535422.67297993,-191140.309834016,3304697.64059575,3751888.92486787,t,,,
2021-04-28,3373116.35592314,3580277.23178021,-207160.875857071,3370237.95751139,3806638.05131714,t,,,
2021-04-30,3443949.42386761,3720844.88970224,-276895.465834635,3493941.9327489,3928396.31998694,t,,,
2021-05-02,2747700.6019999,2769032.96117337,-21332.3591734641,2545626.8630986,2983209.17000936,t,,,
2021-05-07,3451915.53100003,3605204.09629068,-153288.565290644,3371376.90899113,3836438.01348349,t,,,
2021-05-10,3490269.96649996,3651976.42642858,-161706.459928622,3426674.8173926,3876045.9685396,t,,,
2021-05-14,3225449.80999998,3565617.23261686,-340167.422616881,3333953.15015995,3787111.57212349,t,,,
2021-05-15,3039883.48550001,3130838.91395449,-90955.4284544843,2907568.97677111,3370219.21615289,t,,,
2021-05-21,3388858.84000005,3695918.75398034,-307059.913980284,3490757.60668458,3919238.92291957,t,,,
2021-05-25,3330911.67050001,3545840.76441204,-214929.093912031,3325450.40885646,3780817.19480921,t,,,
2021-05-31,3353592.82400008,3460309.02556355,-106716.201563464,3247726.22389974,3689589.02340444,t,,,
2021-06-03,3649380.67500004,3764657.49257513,-115276.817575085,3543576.12413307,3989619.52107672,t,,,
2021-06-04,3644398.62599992,3723666.98995048,-79268.3639505627,3491766.03339732,3924544.65973234,t,,,
2021-06-05,3165012.23600004,3160951.54144153,4060.6945585073,2941529.23914473,3377541.84861828,t,,,
2021-06-07,3549629.57150007,3674937.35954983,-125307.788049758,3454541.81440074,3903160.69996641,t,,,
2021-06-11,3591579.41599996,3696634.21947839,-105054.803478433,3474553.09247443,3912799.25442447,t,,,
2021-06-13,2880641.29749991,2802716.37050055,77924.9269993585,2576535.92535466,3011202.90341018,t,,,
2021-06-14,3558278.02400008,3626919.9705597,-68641.946559621,3419141.4486987,3854633.06658064,t,,,
2021-06-15,3703429.7015,3794734.34484779,-91304.6433477886,3567134.10590098,4007699.84988738,t,,,
2021-06-17,3891038.82850004,4010374.55621439,-119335.727714348,3803920.97406082,4212125.83324681,t,,,
2021-06-22,3728800.72204503,3655184.37298518,73616.349059849,3431912.00423886,3893245.98717931,t,,,
2021-06-25,3521061.02293059,3583586.9975564,-62525.9746258166,3341002.67950939,3790073.95946607,t,,,
2021-06-30,3547696.80008404,3644627.82603328,-96931.0259492355,3424506.1909956,3860851.05476416,t,,,
2021-07-02,3500678.33475321,3533102.67245037,-32424.3376971562,3318281.40343145,3746451.19937977,t,,,
2021-07-07,3545220.28049996,3549765.88653741,-4545.60603745189,3322798.64008382,3777674.27182922,t,,,
2021-07-08,3545610.693,3639359.0069452,-93748.3139452017,3416193.45676627,3865935.21676039,t,,,
2021-07-13,3497699.9115,3622887.17227905,-125187.260779051,3408388.19997801,3849438.8041854,t,,,
2021-07-16,3520807.71999992,3558292.70726737,-37484.9872674504,3343089.22163893,3779717.3937721,t,,,
